ID do Produto,Nome do Produto,Categoria,Quantidade em Estoque,Data de Entrada,Fornecedor,Localização no Estoque,Data de Venda,Quantidade Vendida
54,Trator interesting,Trator,43,2024-04-15,EllisonPittman,Galpao 4,2023-08-18,6
54,Trator interesting,Trator,13,2024-02-05,EllisonPittman,Galpao 4,2022-01-26,9
54,Trator interesting,Trator,8,2024-05-22,EllisonPittman,Galpao 4,2023-04-08,8
54,Trator interesting,Trator,8,2024-04-20,EllisonPittman,Galpao 4,2022-03-02,5
54,Trator interesting,Trator,34,2024-04-24,EllisonPittman,Galpao 4,2022-01-23,6
55,Pulverizador from,Plantadeira,48,2024-02-23,Craig Allison and Trevino,Galpao 6,2022-05-22,8
55,Pulverizador from,Plantadeira,24,2024-03-09,Craig Allison and Trevino,Galpao 6,2022-06-09,6
55,Pulverizador from,Plantadeira,14,2024-01-21,Craig Allison and Trevino,Galpao 6,2022-12-10,1
55,Pulverizador from,Plantadeira,1,2024-02-24,Craig Allison and Trevino,Galpao 6,2023-05-29,3
55,Pulverizador from,Plantadeira,42,2024-01-01,Craig Allison and Trevino,Galpao 6,2022-06-17,1
56,Empilhadeira building,Empilhadeira,44,2024-06-18,Acevedo and Sons,Galpao 9,2022-06-18,3
56,Empilhadeira building,Empilhadeira,18,2024-06-07,Acevedo and Sons,Galpao 9,2023-01-14,8
56,Empilhadeira building,Empilhadeira,17,2024-04-15,Acevedo and Sons,Galpao 9,2022-07-29,6
56,Empilhadeira building,Empilhadeira,3,2024-04-23,Acevedo and Sons,Galpao 9,2022-12-16,9
56,Empilhadeira building,Empilhadeira,16,2024-05-02,Acevedo and Sons,Galpao 9,2022-07-02,2
57,Trator fly,Empilhadeira,47,2024-03-20,Bell Inc,Galpao 6,2022-03-13,8
57,Trator fly,Empilhadeira,41,2024-04-21,Bell Inc,Galpao 6,2023-07-20,2
57,Trator fly,Empilhadeira,3,2024-03-31,Bell Inc,Galpao 6,2023-01-07,10
57,Trator fly,Empilhadeira,34,2024-01-27,Bell Inc,Galpao 6,2022-04-28,2
57,Trator fly,Empilhadeira,18,2024-05-29,Bell Inc,Galpao 6,2022-10-07,5
58,Empilhadeira something,Colheitadeira,39,2024-06-09,KirbyCox,Galpao 5,2022-10-22,7
58,Empilhadeira something,Colheitadeira,21,2024-03-18,KirbyCox,Galpao 5,2023-02-19,9
58,Empilhadeira something,Colheitadeira,31,2024-01-31,KirbyCox,Galpao 5,2022-12-12,5
58,Empilhadeira something,Colheitadeira,33,2024-02-22,KirbyCox,Galpao 5,2022-10-15,10
58,Empilhadeira something,Colheitadeira,39,2024-04-29,KirbyCox,Galpao 5,2023-08-10,1
59,Empilhadeira loss,Empilhadeira,41,2024-01-08,Tran Murphy and Durham,Galpao 1,2022-12-10,3
59,Empilhadeira loss,Empilhadeira,36,2024-03-02,Tran Murphy and Durham,Galpao 1,2023-06-21,7
59,Empilhadeira loss,Empilhadeira,8,2024-06-03,Tran Murphy and Durham,Galpao 1,2022-11-19,6
59,Empilhadeira loss,Empilhadeira,23,2024-06-12,Tran Murphy and Durham,Galpao 1,2022-02-21,9
59,Empilhadeira loss,Empilhadeira,2,2024-05-31,Tran Murphy and Durham,Galpao 1,2023-06-04,1
60,Empilhadeira third,Pulverizador,24,2024-04-03,FarmerCook,Galpao 8,2023-08-24,6
60,Empilhadeira third,Pulverizador,47,2024-06-11,FarmerCook,Galpao 8,2023-01-09,10
60,Empilhadeira third,Pulverizador,32,2024-03-19,FarmerCook,Galpao 8,2022-07-25,7
60,Empilhadeira third,Pulverizador,12,2024-01-27,FarmerCook,Galpao 8,2023-01-02,2
60,Empilhadeira third,Pulverizador,29,2024-06-24,FarmerCook,Galpao 8,2023-11-09,1
61,Plantadeira law,Trator,9,2024-04-04,Burns and Sons,Galpao 2,2023-05-22,1
61,Plantadeira law,Trator,12,2024-03-31,Burns and Sons,Galpao 2,2022-04-28,2
61,Plantadeira law,Trator,37,2024-01-05,Burns and Sons,Galpao 2,2023-08-14,6
61,Plantadeira law,Trator,4,2024-06-17,Burns and Sons,Galpao 2,2023-12-03,9
61,Plantadeira law,Trator,37,2024-01-24,Burns and Sons,Galpao 2,2022-04-07,10
62,Plantadeira similar,Pulverizador,49,2024-01-17,White and Sons,Galpao 6,2022-03-01,2
62,Plantadeira similar,Pulverizador,26,2024-07-01,White and Sons,Galpao 6,2022-04-26,4
62,Plantadeira similar,Pulverizador,47,2024-01-24,White and Sons,Galpao 6,2023-03-04,9
62,Plantadeira similar,Pulverizador,12,2024-06-10,White and Sons,Galpao 6,2022-01-14,2
62,Plantadeira similar,Pulverizador,50,2024-01-18,White and Sons,Galpao 6,2022-10-30,5
63,Empilhadeira field,Trator,43,2024-02-11,Mays LLC,Galpao 8,2022-06-02,8
63,Empilhadeira field,Trator,38,2024-04-04,Mays LLC,Galpao 8,2023-07-17,10
63,Empilhadeira field,Trator,40,2024-03-29,Mays LLC,Galpao 8,2022-11-29,2
63,Empilhadeira field,Trator,3,2024-07-01,Mays LLC,Galpao 8,2023-09-08,2
63,Empilhadeira field,Trator,13,2024-02-15,Mays LLC,Galpao 8,2023-10-19,8
64,Pulverizador contain,Colheitadeira,5,2024-03-11,Jennings and Sons,Galpao 8,2022-08-23,6
64,Pulverizador contain,Colheitadeira,6,2024-04-27,Jennings and Sons,Galpao 8,2023-10-26,2
64,Pulverizador contain,Colheitadeira,14,2024-03-01,Jennings and Sons,Galpao 8,2022-05-11,10
64,Pulverizador contain,Colheitadeira,43,2024-02-26,Jennings and Sons,Galpao 8,2023-01-24,8
64,Pulverizador contain,Colheitadeira,40,2024-04-01,Jennings and Sons,Galpao 8,2023-08-05,4
65,Colheitadeira under,Pulverizador,1,2024-05-06,SantosLee,Galpao 8,2022-08-18,10
65,Colheitadeira under,Pulverizador,36,2024-04-29,SantosLee,Galpao 8,2023-05-15,8
65,Colheitadeira under,Pulverizador,31,2024-01-13,SantosLee,Galpao 8,2022-08-23,2
65,Colheitadeira under,Pulverizador,25,2024-03-25,SantosLee,Galpao 8,2023-05-22,1
65,Colheitadeira under,Pulverizador,4,2024-06-27,SantosLee,Galpao 8,2023-09-28,8
66,Empilhadeira down,Plantadeira,5,2024-01-05,Doyle PLC,Galpao 9,2023-12-08,7
66,Empilhadeira down,Plantadeira,9,2024-04-01,Doyle PLC,Galpao 9,2023-10-20,2
66,Empilhadeira down,Plantadeira,30,2024-07-05,Doyle PLC,Galpao 9,2023-09-27,9
66,Empilhadeira down,Plantadeira,30,2024-06-30,Doyle PLC,Galpao 9,2022-02-01,8
66,Empilhadeira down,Plantadeira,2,2024-02-12,Doyle PLC,Galpao 9,2022-04-28,4
67,Plantadeira message,Pulverizador,48,2024-03-14,GonzalezCruz,Galpao 10,2022-03-05,7
67,Plantadeira message,Pulverizador,28,2024-06-13,GonzalezCruz,Galpao 10,2023-12-05,6
67,Plantadeira message,Pulverizador,33,2024-05-31,GonzalezCruz,Galpao 10,2022-01-19,3
67,Plantadeira message,Pulverizador,37,2024-05-31,GonzalezCruz,Galpao 10,2023-04-01,9
67,Plantadeira message,Pulverizador,32,2024-01-17,GonzalezCruz,Galpao 10,2022-05-30,10
68,Empilhadeira decision,Trator,16,2024-07-01,Jones Ltd,Galpao 10,2023-10-08,3
68,Empilhadeira decision,Trator,35,2024-04-18,Jones Ltd,Galpao 10,2023-01-27,10
68,Empilhadeira decision,Trator,46,2024-01-14,Jones Ltd,Galpao 10,2022-07-02,7
68,Empilhadeira decision,Trator,15,2024-04-03,Jones Ltd,Galpao 10,2022-03-04,9
68,Empilhadeira decision,Trator,49,2024-02-07,Jones Ltd,Galpao 10,2022-09-26,4
69,Plantadeira herself,Empilhadeira,5,2024-04-11,Harvey Castillo and Nguyen,Galpao 8,2022-07-11,3
69,Plantadeira herself,Empilhadeira,32,2024-02-07,Harvey Castillo and Nguyen,Galpao 8,2022-07-18,8
69,Plantadeira herself,Empilhadeira,12,2024-04-07,Harvey Castillo and Nguyen,Galpao 8,2023-12-30,2
69,Plantadeira herself,Empilhadeira,48,2024-06-27,Harvey Castillo and Nguyen,Galpao 8,2023-04-27,9
69,Plantadeira herself,Empilhadeira,44,2024-06-25,Harvey Castillo and Nguyen,Galpao 8,2022-11-22,5
70,Pulverizador interview,Plantadeira,10,2024-05-31,MccoySparks,Galpao 10,2022-08-30,7
70,Pulverizador interview,Plantadeira,14,2024-06-27,MccoySparks,Galpao 10,2022-01-20,10
70,Pulverizador interview,Plantadeira,38,2024-03-12,MccoySparks,Galpao 10,2022-06-08,5
70,Pulverizador interview,Plantadeira,7,2024-06-04,MccoySparks,Galpao 10,2022-11-17,2
70,Pulverizador interview,Plantadeira,19,2024-04-27,MccoySparks,Galpao 10,2022-05-11,8
71,Pulverizador sure,Plantadeira,13,2024-05-08,CastilloNoble,Galpao 2,2023-08-09,5
71,Pulverizador sure,Plantadeira,1,2024-01-10,CastilloNoble,Galpao 2,2023-05-07,2
71,Pulverizador sure,Plantadeira,48,2024-04-04,CastilloNoble,Galpao 2,2022-07-17,7
71,Pulverizador sure,Plantadeira,39,2024-04-15,CastilloNoble,Galpao 2,2023-10-05,2
71,Pulverizador sure,Plantadeira,50,2024-03-16,CastilloNoble,Galpao 2,2022-10-23,2
72,Pulverizador season,Pulverizador,10,2024-01-08,Mathis Murray and Knox,Galpao 7,2023-07-05,4
72,Pulverizador season,Pulverizador,39,2024-07-03,Mathis Murray and Knox,Galpao 7,2023-10-12,6
72,Pulverizador season,Pulverizador,39,2024-01-23,Mathis Murray and Knox,Galpao 7,2023-08-10,3
72,Pulverizador season,Pulverizador,10,2024-05-02,Mathis Murray and Knox,Galpao 7,2023-10-14,1
72,Pulverizador season,Pulverizador,48,2024-06-24,Mathis Murray and Knox,Galpao 7,2022-05-21,6
73,Plantadeira only,Pulverizador,43,2024-02-28,RochaSimmons,Galpao 7,2022-11-04,10
73,Plantadeira only,Pulverizador,22,2024-01-29,RochaSimmons,Galpao 7,2022-04-27,2
73,Plantadeira only,Pulverizador,10,2024-01-06,RochaSimmons,Galpao 7,2023-05-17,5
73,Plantadeira only,Pulverizador,42,2024-04-10,RochaSimmons,Galpao 7,2023-05-01,9
73,Plantadeira only,Pulverizador,45,2024-04-03,RochaSimmons,Galpao 7,2022-05-25,5
74,Plantadeira add,Colheitadeira,37,2024-02-21,Smith Inc,Galpao 7,2022-04-06,2
74,Plantadeira add,Colheitadeira,25,2024-03-05,Smith Inc,Galpao 7,2022-01-21,8
74,Plantadeira add,Colheitadeira,34,2024-05-21,Smith Inc,Galpao 7,2022-04-05,9
74,Plantadeira add,Colheitadeira,28,2024-01-20,Smith Inc,Galpao 7,2022-12-02,2
74,Plantadeira add,Colheitadeira,13,2024-01-27,Smith Inc,Galpao 7,2023-09-21,6
75,Trator enjoy,Empilhadeira,11,2024-03-12,Rogers LLC,Galpao 5,2023-08-26,6
75,Trator enjoy,Empilhadeira,44,2024-07-06,Rogers LLC,Galpao 5,2022-07-05,7
75,Trator enjoy,Empilhadeira,31,2024-04-23,Rogers LLC,Galpao 5,2023-01-10,7
75,Trator enjoy,Empilhadeira,22,2024-06-14,Rogers LLC,Galpao 5,2023-08-26,10
75,Trator enjoy,Empilhadeira,7,2024-06-15,Rogers LLC,Galpao 5,2022-03-16,6
76,Plantadeira someone,Empilhadeira,45,2024-06-09,Garcia Group,Galpao 8,2022-10-30,10
76,Plantadeira someone,Empilhadeira,2,2024-02-28,Garcia Group,Galpao 8,2022-01-14,6
76,Plantadeira someone,Empilhadeira,16,2024-03-19,Garcia Group,Galpao 8,2023-09-03,8
76,Plantadeira someone,Empilhadeira,8,2024-04-22,Garcia Group,Galpao 8,2023-07-22,4
76,Plantadeira someone,Empilhadeira,41,2024-05-13,Garcia Group,Galpao 8,2023-12-03,6
77,Empilhadeira well,Plantadeira,48,2024-04-30,Wilson Inc,Galpao 8,2022-02-02,5
77,Empilhadeira well,Plantadeira,26,2024-04-20,Wilson Inc,Galpao 8,2022-02-06,5
77,Empilhadeira well,Plantadeira,22,2024-06-24,Wilson Inc,Galpao 8,2023-12-20,9
77,Empilhadeira well,Plantadeira,5,2024-05-29,Wilson Inc,Galpao 8,2022-09-12,9
77,Empilhadeira well,Plantadeira,15,2024-04-30,Wilson Inc,Galpao 8,2023-06-02,9
78,Pulverizador design,Pulverizador,10,2024-01-10,Romero Ruiz and Bryant,Galpao 5,2022-04-30,1
78,Pulverizador design,Pulverizador,2,2024-03-26,Romero Ruiz and Bryant,Galpao 5,2023-06-15,2
78,Pulverizador design,Pulverizador,41,2024-02-01,Romero Ruiz and Bryant,Galpao 5,2023-11-04,5
78,Pulverizador design,Pulverizador,42,2024-02-11,Romero Ruiz and Bryant,Galpao 5,2022-05-27,9
78,Pulverizador design,Pulverizador,23,2024-03-17,Romero Ruiz and Bryant,Galpao 5,2022-11-08,8
79,Plantadeira letter,Plantadeira,48,2024-03-06,Smith Shelton and Ward,Galpao 5,2022-05-23,1
79,Plantadeira letter,Plantadeira,32,2024-05-25,Smith Shelton and Ward,Galpao 5,2023-12-07,8
79,Plantadeira letter,Plantadeira,24,2024-04-02,Smith Shelton and Ward,Galpao 5,2022-02-06,9
79,Plantadeira letter,Plantadeira,17,2024-03-25,Smith Shelton and Ward,Galpao 5,2022-08-05,5
79,Plantadeira letter,Plantadeira,25,2024-05-01,Smith Shelton and Ward,Galpao 5,2023-10-19,8
80,Plantadeira certainly,Trator,20,2024-03-01,Rush Ltd,Galpao 8,2023-02-24,4
80,Plantadeira certainly,Trator,41,2024-04-11,Rush Ltd,Galpao 8,2023-07-05,4
80,Plantadeira certainly,Trator,28,2024-04-26,Rush Ltd,Galpao 8,2023-11-27,10
80,Plantadeira certainly,Trator,26,2024-06-28,Rush Ltd,Galpao 8,2022-10-27,1
80,Plantadeira certainly,Trator,11,2024-03-19,Rush Ltd,Galpao 8,2022-01-09,7
81,Plantadeira east,Colheitadeira,7,2024-01-09,Jackson Group,Galpao 5,2023-07-26,2
81,Plantadeira east,Colheitadeira,38,2024-04-05,Jackson Group,Galpao 5,2023-11-02,3
81,Plantadeira east,Colheitadeira,14,2024-05-18,Jackson Group,Galpao 5,2023-05-15,2
81,Plantadeira east,Colheitadeira,44,2024-06-11,Jackson Group,Galpao 5,2022-10-03,5
81,Plantadeira east,Colheitadeira,41,2024-05-31,Jackson Group,Galpao 5,2022-06-11,2
82,Colheitadeira help,Trator,36,2024-05-12,Turner Harris and Kelly,Galpao 10,2022-06-12,10
82,Colheitadeira help,Trator,49,2024-06-07,Turner Harris and Kelly,Galpao 10,2022-09-11,3
82,Colheitadeira help,Trator,3,2024-05-04,Turner Harris and Kelly,Galpao 10,2022-03-01,5
82,Colheitadeira help,Trator,6,2024-01-20,Turner Harris and Kelly,Galpao 10,2022-10-02,6
82,Colheitadeira help,Trator,19,2024-01-30,Turner Harris and Kelly,Galpao 10,2023-01-13,4
83,Trator pass,Colheitadeira,14,2024-01-15,Clements Group,Galpao 8,2023-11-25,9
83,Trator pass,Colheitadeira,49,2024-03-11,Clements Group,Galpao 8,2023-06-15,5
83,Trator pass,Colheitadeira,20,2024-02-01,Clements Group,Galpao 8,2022-04-13,5
83,Trator pass,Colheitadeira,24,2024-02-23,Clements Group,Galpao 8,2022-03-17,3
83,Trator pass,Colheitadeira,35,2024-04-13,Clements Group,Galpao 8,2022-03-16,5
84,Plantadeira amount,Trator,19,2024-06-15,PattersonDaniel,Galpao 2,2022-02-26,10
84,Plantadeira amount,Trator,34,2024-07-06,PattersonDaniel,Galpao 2,2023-04-14,10
84,Plantadeira amount,Trator,12,2024-05-10,PattersonDaniel,Galpao 2,2022-02-18,8
84,Plantadeira amount,Trator,1,2024-04-21,PattersonDaniel,Galpao 2,2023-07-20,8
84,Plantadeira amount,Trator,36,2024-05-25,PattersonDaniel,Galpao 2,2022-05-23,8
85,Pulverizador forward,Pulverizador,42,2024-04-20,Flores Sims and Green,Galpao 9,2022-12-27,4
85,Pulverizador forward,Pulverizador,43,2024-02-08,Flores Sims and Green,Galpao 9,2022-10-21,10
85,Pulverizador forward,Pulverizador,21,2024-03-19,Flores Sims and Green,Galpao 9,2022-07-13,8
85,Pulverizador forward,Pulverizador,13,2024-03-15,Flores Sims and Green,Galpao 9,2023-11-19,9
85,Pulverizador forward,Pulverizador,43,2024-03-13,Flores Sims and Green,Galpao 9,2023-09-12,4
86,Plantadeira law,Plantadeira,26,2024-06-04,WestAnderson,Galpao 8,2022-01-01,4
86,Plantadeira law,Plantadeira,30,2024-04-15,WestAnderson,Galpao 8,2023-10-16,6
86,Plantadeira law,Plantadeira,13,2024-03-01,WestAnderson,Galpao 8,2023-01-15,9
86,Plantadeira law,Plantadeira,46,2024-01-23,WestAnderson,Galpao 8,2022-05-15,7
86,Plantadeira law,Plantadeira,5,2024-06-13,WestAnderson,Galpao 8,2023-01-21,5
87,Colheitadeira pass,Empilhadeira,46,2024-03-17,Bennett Group,Galpao 4,2023-05-06,9
87,Colheitadeira pass,Empilhadeira,45,2024-02-05,Bennett Group,Galpao 4,2022-05-27,4
87,Colheitadeira pass,Empilhadeira,17,2024-05-31,Bennett Group,Galpao 4,2022-06-16,4
87,Colheitadeira pass,Empilhadeira,50,2024-03-10,Bennett Group,Galpao 4,2023-11-28,1
87,Colheitadeira pass,Empilhadeira,38,2024-02-26,Bennett Group,Galpao 4,2022-03-11,5
88,Plantadeira someone,Colheitadeira,7,2024-01-07,SalazarThompson,Galpao 8,2023-01-31,5
88,Plantadeira someone,Colheitadeira,8,2024-01-03,SalazarThompson,Galpao 8,2023-05-23,8
88,Plantadeira someone,Colheitadeira,4,2024-04-13,SalazarThompson,Galpao 8,2023-09-22,5
88,Plantadeira someone,Colheitadeira,10,2024-06-06,SalazarThompson,Galpao 8,2022-02-05,7
88,Plantadeira someone,Colheitadeira,26,2024-02-10,SalazarThompson,Galpao 8,2023-07-11,5
89,Trator seven,Empilhadeira,21,2024-02-05,GonzalezMontoya,Galpao 4,2022-07-28,9
89,Trator seven,Empilhadeira,9,2024-06-15,GonzalezMontoya,Galpao 4,2022-01-15,4
89,Trator seven,Empilhadeira,7,2024-04-01,GonzalezMontoya,Galpao 4,2022-11-02,9
89,Trator seven,Empilhadeira,26,2024-05-13,GonzalezMontoya,Galpao 4,2022-12-06,1
89,Trator seven,Empilhadeira,16,2024-06-29,GonzalezMontoya,Galpao 4,2023-10-04,9
90,Colheitadeira writer,Plantadeira,17,2024-06-19,Smith Cunningham and King,Galpao 1,2023-02-01,7
90,Colheitadeira writer,Plantadeira,10,2024-02-08,Smith Cunningham and King,Galpao 1,2022-04-19,9
90,Colheitadeira writer,Plantadeira,33,2024-03-20,Smith Cunningham and King,Galpao 1,2023-04-22,3
90,Colheitadeira writer,Plantadeira,32,2024-06-02,Smith Cunningham and King,Galpao 1,2022-12-15,7
90,Colheitadeira writer,Plantadeira,37,2024-01-08,Smith Cunningham and King,Galpao 1,2023-10-21,8
91,Trator must,Empilhadeira,29,2024-04-01,JohnsonWilson,Galpao 2,2023-04-16,9
91,Trator must,Empilhadeira,24,2024-05-15,JohnsonWilson,Galpao 2,2022-06-20,7
91,Trator must,Empilhadeira,34,2024-05-31,JohnsonWilson,Galpao 2,2023-09-02,1
91,Trator must,Empilhadeira,46,2024-04-30,JohnsonWilson,Galpao 2,2022-08-07,2
91,Trator must,Empilhadeira,44,2024-03-30,JohnsonWilson,Galpao 2,2023-06-25,1
92,Pulverizador try,Empilhadeira,48,2024-03-01,Perez LLC,Galpao 2,2022-01-15,9
92,Pulverizador try,Empilhadeira,45,2024-03-27,Perez LLC,Galpao 2,2023-07-10,5
92,Pulverizador try,Empilhadeira,41,2024-06-29,Perez LLC,Galpao 2,2023-12-01,3
92,Pulverizador try,Empilhadeira,26,2024-02-03,Perez LLC,Galpao 2,2023-09-13,10
92,Pulverizador try,Empilhadeira,36,2024-06-24,Perez LLC,Galpao 2,2023-11-14,1
93,Plantadeira eat,Plantadeira,16,2024-06-11,Wong Holmes and Sanchez,Galpao 5,2023-03-05,9
93,Plantadeira eat,Plantadeira,9,2024-01-02,Wong Holmes and Sanchez,Galpao 5,2023-05-21,1
93,Plantadeira eat,Plantadeira,34,2024-04-24,Wong Holmes and Sanchez,Galpao 5,2023-01-16,5
93,Plantadeira eat,Plantadeira,46,2024-07-03,Wong Holmes and Sanchez,Galpao 5,2023-03-04,3
93,Plantadeira eat,Plantadeira,40,2024-01-16,Wong Holmes and Sanchez,Galpao 5,2022-04-08,5
94,Trator answer,Pulverizador,24,2024-01-31,George Sharp and Goodman,Galpao 3,2022-02-22,2
94,Trator answer,Pulverizador,36,2024-06-20,George Sharp and Goodman,Galpao 3,2022-02-01,2
94,Trator answer,Pulverizador,27,2024-02-25,George Sharp and Goodman,Galpao 3,2023-02-24,7
94,Trator answer,Pulverizador,47,2024-02-25,George Sharp and Goodman,Galpao 3,2023-03-16,1
94,Trator answer,Pulverizador,48,2024-06-02,George Sharp and Goodman,Galpao 3,2022-12-21,1
95,Empilhadeira tend,Colheitadeira,34,2024-02-21,MillerCole,Galpao 7,2023-04-17,7
95,Empilhadeira tend,Colheitadeira,15,2024-02-25,MillerCole,Galpao 7,2023-11-18,10
95,Empilhadeira tend,Colheitadeira,7,2024-05-09,MillerCole,Galpao 7,2023-02-17,5
95,Empilhadeira tend,Colheitadeira,38,2024-03-09,MillerCole,Galpao 7,2023-12-03,8
95,Empilhadeira tend,Colheitadeira,43,2024-04-22,MillerCole,Galpao 7,2023-09-29,8
96,Colheitadeira listen,Plantadeira,36,2024-03-14,DicksonNewman,Galpao 8,2023-09-23,5
96,Colheitadeira listen,Plantadeira,11,2024-02-14,DicksonNewman,Galpao 8,2022-05-02,9
96,Colheitadeira listen,Plantadeira,28,2024-05-26,DicksonNewman,Galpao 8,2022-12-14,2
96,Colheitadeira listen,Plantadeira,16,2024-05-13,DicksonNewman,Galpao 8,2023-08-26,2
96,Colheitadeira listen,Plantadeira,20,2024-05-22,DicksonNewman,Galpao 8,2023-10-14,10
97,Empilhadeira service,Trator,17,2024-05-11,DiazThomas,Galpao 6,2023-04-09,4
97,Empilhadeira service,Trator,43,2024-01-12,DiazThomas,Galpao 6,2022-03-23,6
97,Empilhadeira service,Trator,34,2024-04-13,DiazThomas,Galpao 6,2022-11-30,7
97,Empilhadeira service,Trator,46,2024-01-09,DiazThomas,Galpao 6,2023-09-14,1
97,Empilhadeira service,Trator,33,2024-04-05,DiazThomas,Galpao 6,2023-04-13,7
98,Colheitadeira modern,Empilhadeira,14,2024-05-21,CrossBaker,Galpao 5,2023-07-08,10
98,Colheitadeira modern,Empilhadeira,40,2024-01-01,CrossBaker,Galpao 5,2022-10-30,4
98,Colheitadeira modern,Empilhadeira,25,2024-03-05,CrossBaker,Galpao 5,2022-01-23,9
98,Colheitadeira modern,Empilhadeira,27,2024-04-10,CrossBaker,Galpao 5,2022-03-22,5
98,Colheitadeira modern,Empilhadeira,50,2024-02-24,CrossBaker,Galpao 5,2023-02-14,1
99,Trator resource,Pulverizador,16,2024-04-24,Day PLC,Galpao 3,2022-10-16,1
99,Trator resource,Pulverizador,28,2024-03-19,Day PLC,Galpao 3,2023-04-15,7
99,Trator resource,Pulverizador,46,2024-07-04,Day PLC,Galpao 3,2023-12-03,7
99,Trator resource,Pulverizador,9,2024-03-18,Day PLC,Galpao 3,2022-12-08,9
99,Trator resource,Pulverizador,48,2024-06-03,Day PLC,Galpao 3,2022-01-23,10
100,Pulverizador last,Trator,49,2024-02-15,Little Brown and Martinez,Galpao 7,2023-02-03,10
100,Pulverizador last,Trator,40,2024-05-18,Little Brown and Martinez,Galpao 7,2023-01-27,4
100,Pulverizador last,Trator,36,2024-06-13,Little Brown and Martinez,Galpao 7,2023-04-09,5
100,Pulverizador last,Trator,11,2024-01-12,Little Brown and Martinez,Galpao 7,2023-04-19,3
100,Pulverizador last,Trator,39,2024-05-18,Little Brown and Martinez,Galpao 7,2023-10-24,9
101,Pulverizador himself,Trator,45,2024-04-01,ChristensenBarnett,Galpao 5,2022-12-07,2
101,Pulverizador himself,Trator,3,2024-03-20,ChristensenBarnett,Galpao 5,2023-10-23,3
101,Pulverizador himself,Trator,30,2024-04-23,ChristensenBarnett,Galpao 5,2023-03-29,9
101,Pulverizador himself,Trator,25,2024-03-22,ChristensenBarnett,Galpao 5,2022-08-27,2
101,Pulverizador himself,Trator,12,2024-05-06,ChristensenBarnett,Galpao 5,2023-12-08,7
102,Colheitadeira impact,Colheitadeira,41,2024-03-21,JamesBarrera,Galpao 8,2023-07-28,4
102,Colheitadeira impact,Colheitadeira,15,2024-05-29,JamesBarrera,Galpao 8,2023-12-18,8
102,Colheitadeira impact,Colheitadeira,7,2024-05-29,JamesBarrera,Galpao 8,2023-02-13,7
102,Colheitadeira impact,Colheitadeira,17,2024-02-29,JamesBarrera,Galpao 8,2023-07-09,3
102,Colheitadeira impact,Colheitadeira,16,2024-06-15,JamesBarrera,Galpao 8,2022-06-14,6
103,Trator foreign,Colheitadeira,9,2024-04-07,Miller Carter and Sanchez,Galpao 3,2023-06-30,6
103,Trator foreign,Colheitadeira,26,2024-01-26,Miller Carter and Sanchez,Galpao 3,2022-04-07,5
103,Trator foreign,Colheitadeira,21,2024-01-03,Miller Carter and Sanchez,Galpao 3,2022-02-06,2
103,Trator foreign,Colheitadeira,38,2024-01-25,Miller Carter and Sanchez,Galpao 3,2023-10-12,8
103,Trator foreign,Colheitadeira,12,2024-03-12,Miller Carter and Sanchez,Galpao 3,2022-02-25,4
104,Pulverizador step,Empilhadeira,17,2024-06-23,Conner Clark and Jordan,Galpao 6,2023-03-22,7
104,Pulverizador step,Empilhadeira,49,2024-01-13,Conner Clark and Jordan,Galpao 6,2023-10-08,2
104,Pulverizador step,Empilhadeira,31,2024-03-31,Conner Clark and Jordan,Galpao 6,2023-03-11,7
104,Pulverizador step,Empilhadeira,35,2024-02-14,Conner Clark and Jordan,Galpao 6,2023-12-01,5
104,Pulverizador step,Empilhadeira,3,2024-01-30,Conner Clark and Jordan,Galpao 6,2023-04-25,5
105,Trator sound,Colheitadeira,19,2024-04-24,Thomas Martinez and Nash,Galpao 9,2022-04-17,9
105,Trator sound,Colheitadeira,34,2024-02-02,Thomas Martinez and Nash,Galpao 9,2022-04-02,10
